Time,Condition,Row,Column,Sorted status,In Regions,Gate,TOF,Extinction,Green
T0,High -,E,2,6,01011,R4,2790,2699,1276
T0,High -,E,2,6,01011,R4,2020,2556,1693
T0,High -,E,2,6,01011,R4,2134,2272,3816
T0,High -,E,2,9,01011,R4,2312,3152,2738
T0,High -,E,2,6,01011,R4,2197,2654,1139
T0,High -,E,2,9,01011,R4,2367,2946,1689
T0,High -,E,2,6,01011,R4,1289,1637,1815
T0,High -,E,2,6,01011,R4,1715,2043,1575
T0,High -,E,2,10,01011,R4,1380,1688,2158
T0,High -,E,2,6,01011,R4,1496,2353,953
T0,High -,E,2,6,01011,R4,2087,2267,1357
T0,High -,E,2,6,01011,R4,2328,2825,1210
T0,High -,E,2,6,01011,R4,2338,3014,1419
T0,High -,E,2,6,01011,R4,2465,2741,1219
T0,High -,E,2,6,01011,R4,1924,2074,1297
T0,High -,E,2,10,01011,R4,1812,2440,975
T0,High -,E,2,6,01011,R4,1907,2690,2553
T0,High -,E,2,6,01011,R4,2596,3072,2403
T0,High -,E,2,6,01011,R4,2071,2564,1341
T0,High -,E,2,6,01011,R4,2384,3133,1307
T0,High -,E,2,6,01011,R4,1959,2626,961
T0,High -,E,2,10,01011,R4,2482,4365,1567
T0,High -,E,2,6,01011,R4,2278,2842,2713
T0,High -,E,2,1,10011,R5,2283,2936,393
T0,High -,E,2,1,10011,R5,2470,3069,381
T0,High -,E,2,1,10011,R5,1637,2068,402
T0,High -,E,2,1,10011,R5,1494,2278,382
T0,High -,E,2,1,10011,R5,1303,1696,301
T0,High -,E,2,1,10011,R5,2318,3037,197
T0,High -,E,2,1,10011,R5,1968,2323,239
T0,High -,E,2,1,10011,R5,2639,3373,180
T0,High -,E,2,1,10011,R5,2170,1786,513
T0,High -,E,2,1,10011,R5,2305,3120,236
T0,High -,E,2,1,10011,R5,2270,2696,455
T0,High -,E,2,1,10011,R5,2277,2715,132
T0,High -,E,2,1,10011,R5,1541,1982,327
T0,High -,E,2,1,10011,R5,1875,2551,516
T0,High -,E,2,1,10011,R5,2098,2405,424
T0,High -,E,2,1,10111,R5,2032,1830,58.7
T0,High -,E,2,1,10011,R5,2205,2130,164
T0,High -,E,2,1,10011,R5,2309,2449,228
T0,High -,E,2,1,10011,R5,1524,2275,175
T0,High -,E,2,1,10011,R5,1859,2461,402
T0,High -,E,2,1,10011,R5,2249,2855,348
T0,High -,E,2,1,10011,R5,2137,2766,537
T0,High -,E,2,1,10011,R5,1817,2650,245
T0,High -,E,2,1,10011,R5,2415,2856,225
T0,High -,E,2,1,10011,R5,2461,2357,333
T0,High -,E,2,1,10011,R5,1831,2361,524
T0,High -,E,2,1,10011,R5,2540,2914,590
T0,High -,E,2,1,10011,R5,2166,2266,308
T0,High -,E,2,1,10011,R5,1410,1881,268
T0,High -,E,2,1,10011,R5,1426,2002,470
T0,High -,E,2,1,10111,R5,1578,1215,53.9
T0,High -,E,2,1,10011,R5,2032,2490,353
T0,High -,E,2,1,10111,R5,2271,2366,79.9
T0,Low +,F,1,1,00011,R2,2477,3571,999
T0,Low +,F,1,1,00011,R2,1261,2114,1735
T0,Low +,F,1,1,00011,R2,2118,2091,954
T0,Low +,F,1,1,00011,R2,1268,2008,2252
T0,Low +,F,1,1,00011,R2,1786,2502,595
T0,Low +,F,1,1,00011,R2,2500,3282,804
T0,Low +,F,1,1,00011,R2,1839,2763,887
T0,Low +,F,1,1,00011,R2,1937,2453,773
T0,Low +,F,1,1,00011,R2,2047,2440,876
T0,Low +,F,1,1,00011,R2,2151,2775,620
T0,Low +,F,1,1,00011,R2,2152,2905,629
T0,Low +,F,1,1,00011,R2,2169,2569,785
T0,Low +,F,1,1,00011,R2,1637,1756,591
T0,Low +,F,1,1,00011,R2,2429,2558,988
T0,Low +,F,1,1,00011,R2,2414,2859,909
T0,Low +,F,1,1,00011,R2,2065,2779,652
T0,Low +,F,1,1,00011,R2,2230,3352,757
T0,Low +,F,1,1,00011,R2,1285,1809,716
T0,Low +,F,1,1,00011,R2,1867,2636,900
T0,Low +,F,1,1,00011,R2,1916,2632,851
T0,Low +,F,1,1,00011,R2,1944,2554,716
T0,Low +,F,1,1,00011,R2,2328,2855,735
T0,Low +,F,1,1,00011,R2,2023,2737,748
T0,Low +,F,1,1,00011,R2,1698,2209,711
T0,Low +,F,1,1,00011,R2,1779,2271,546
T0,Low +,F,1,1,00011,R2,2296,2858,633
T0,Low +,F,1,1,00011,R2,2387,3338,1015
T0,Low +,F,1,1,00011,R2,1814,2619,912
T0,Low +,F,1,1,00011,R2,1528,1730,613
T0,Low +,F,1,1,00011,R2,1224,2277,1418
T0,Low +,F,1,1,00011,R2,1979,2194,761
T0,Low +,F,1,1,00011,R2,2129,2933,653
T0,Low +,F,1,1,00011,R2,2345,2714,921
T0,Low +,F,1,1,00011,R2,1503,1660,548
T0,Low +,F,1,1,00011,R2,2263,2257,838
T0,Low +,F,1,1,00011,R2,2510,3129,862
T0,Low +,F,1,1,00011,R2,2155,2833,927
T0,Low +,F,1,1,00011,R2,1590,2156,651
T0,Low +,F,1,1,00011,R2,2235,2883,697
T0,Low +,F,1,1,00011,R2,2305,2988,712
T0,Low +,F,1,1,00011,R2,1455,2205,826
T0,Low +,F,1,1,00011,R2,2186,2600,655
T0,Low +,F,1,1,00011,R2,2441,2579,680
T0,Low +,F,1,1,00011,R2,2365,3514,873
T0,Low +,F,1,1,00011,R2,2091,2971,869
T0,Low +,F,1,1,00011,R2,1284,2118,737
T0,Low +,F,1,1,00011,R2,1655,2044,657
T0,Low +,F,1,1,00011,R2,2236,2993,792
T0,Low +,F,1,1,00011,R2,2155,3108,901
T0,Low +,F,1,1,00011,R2,2335,3216,914
T0,Low +,F,1,1,01011,R4,1769,2832,1065
T0,Low +,F,1,1,01011,R4,1530,1516,1732
T0,Low +,F,1,1,01011,R4,1459,2502,1374
T0,Low +,F,1,1,01011,R4,1272,1586,1095
T0,Low +,F,1,1,01011,R4,1738,2744,1563
T0,Low +,F,1,1,01011,R4,1958,2532,2177
T0,Low +,F,1,1,01011,R4,2153,2784,4079
T0,Low +,F,1,1,01011,R4,1959,2703,1728
T0,Low +,F,1,1,01011,R4,1883,2185,2487
T0,Low +,F,1,1,01011,R4,1444,2062,2161
T0,Low +,F,1,1,01011,R4,1402,2317,998
T0,Low +,F,1,1,01011,R4,2637,3080,1763
T0,Low +,F,1,1,01011,R4,1799,2374,1567
T0,Low +,F,1,1,01011,R4,1751,2207,2488
T0,Low +,F,1,1,01011,R4,1652,2536,1229
T0,Low +,F,1,1,01011,R4,1854,2580,1029
T0,Low +,F,1,1,01011,R4,2476,3446,1359
T0,Low +,F,1,1,01011,R4,2019,2389,2298
T0,Low +,F,1,1,01011,R4,2173,2801,1094
T0,Low +,F,1,1,01011,R4,1827,2111,1169
T0,Low +,F,1,1,01011,R4,1887,2204,1840
T0,Low +,F,1,1,01011,R4,1835,1876,1019
T0,Low +,F,1,1,01011,R4,2175,2926,2845
T0,Low +,F,1,1,01011,R4,2438,3394,1164
T0,Low +,F,1,1,01011,R4,2180,1989,2710
T0,Low +,F,1,1,01011,R4,1730,2360,1650
T0,Low +,F,1,1,01011,R4,2021,2402,2170
T0,Low +,F,1,1,01011,R4,1637,2393,902
T0,Low +,F,1,1,01011,R4,2388,2976,2808
T0,Low +,F,1,1,01011,R4,1616,2491,1135
T0,Low +,F,1,1,01011,R4,2038,2641,957
T0,Low +,F,1,1,01011,R4,2166,2774,2566
T0,Low +,F,1,1,01011,R4,1803,2022,2079
T0,Low +,F,1,1,01011,R4,2222,2236,1497
T0,Low +,F,1,1,01011,R4,2042,2218,1173
T0,Low +,F,1,1,01011,R4,2411,2725,1430
T0,Low +,F,1,1,01011,R4,2152,2398,1951
T0,Low +,F,1,1,01011,R4,2527,3171,2047
T0,Low +,F,1,1,01011,R4,1746,2136,987
T0,Low +,F,1,1,01011,R4,1503,2222,1051
T0,Low +,F,1,1,01011,R4,2189,2927,1141
T0,Low +,F,1,1,01011,R4,2265,3082,1515
T0,Low +,F,1,1,01011,R4,1894,2051,1011
T0,Low +,F,1,1,01011,R4,2094,2469,1642
T0,Low +,F,1,1,01011,R4,1399,2303,1133
T0,Low +,F,1,1,01011,R4,1520,2338,864
T0,Low +,F,1,1,01011,R4,2480,3886,1213
T0,Low +,F,1,1,01011,R4,2095,2360,1080
T0,Low +,F,1,1,01011,R4,2323,2869,4427
T0,Low +,F,1,1,01011,R4,1707,2499,2666
T0,Low +,F,1,1,01011,R4,1550,2009,1752
T0,Low +,F,1,1,01011,R4,1829,1885,1101
T0,Low +,F,1,1,01011,R4,2517,3331,1104
T0,Low +,F,1,1,01011,R4,2098,3245,1726
T0,Low +,F,1,1,01011,R4,2443,3406,1101
T0,Low +,F,1,1,01011,R4,1822,2386,1493
T0,Low +,F,1,1,01011,R4,1778,2385,1460
T0,Low +,F,1,1,01011,R4,1565,2112,894
T0,Low +,F,1,1,01011,R4,2097,2841,1056
T0,Low +,F,1,1,01011,R4,1471,2059,900
T0,Low +,F,1,1,01011,R4,2198,2920,2232
T0,Low +,F,1,1,01011,R4,1673,2533,1839
T0,Low +,F,1,1,01011,R4,2474,3306,1522
T0,Low +,F,1,1,01011,R4,2222,2901,3549
T0,Low +,F,1,1,01011,R4,2223,3060,1186
T0,Low +,F,1,1,01011,R4,2077,2736,2090
T0,Low +,F,1,1,01011,R4,1732,2950,1301
T0,Low +,F,1,1,01011,R4,2012,2415,1410
T0,Low +,F,1,0,10011,R5,2330,2571,187
T0,Low +,F,1,6,10011,R5,1967,2389,215
T0,Low +,F,1,6,10011,R5,1943,3146,460
T0,Low +,F,1,6,10011,R5,1883,2374,214
T0,Low +,F,1,6,10011,R5,1847,2022,350
T0,Low +,F,1,6,10011,R5,2417,3320,542
T0,Low +,F,1,6,10011,R5,1996,2085,484
T0,Low +,F,1,6,10011,R5,2275,3192,336
T0,Low +,F,1,9,10011,R5,2269,2762,396
T0,Low +,F,1,6,10011,R5,1853,2529,388
T0,Low +,F,1,6,10011,R5,1843,2755,378
T0,Low +,F,1,6,10011,R5,2166,3195,347
T0,Low +,F,1,6,10011,R5,2352,2945,356
T0,Low +,F,1,6,10011,R5,1631,2486,331
T0,Low +,F,1,9,10011,R5,1803,2441,417
T0,Low +,F,1,6,10011,R5,2068,2945,428
T0,Low +,F,1,6,10011,R5,2492,3141,572
T0,Low +,F,1,10,10011,R5,2685,3015,395
T0,Low +,F,1,6,10011,R5,1930,2483,214
T0,Low +,F,1,6,10011,R5,2330,3331,565
T0,Low +,F,1,10,10011,R5,2289,2307,465
T0,Low +,F,1,6,10011,R5,1819,2146,200
T0,Low +,F,1,10,10011,R5,1789,2242,496
T0,Low +,F,1,6,10011,R5,1727,2167,465
T0,Low +,F,1,6,10011,R5,2205,2159,460
T0,Low +,F,1,6,10011,R5,2300,2984,307
T0,Low +,F,1,10,10011,R5,1675,2290,368
T0,Low +,F,1,6,10011,R5,1878,2505,317
T0,Low +,F,1,10,10011,R5,2113,2299,281
T0,Low +,F,1,6,10011,R5,2651,3823,185
T0,Low +,F,1,6,10011,R5,1812,2700,201
T0,Low +,F,1,6,10011,R5,2121,2998,561
T0,Low +,F,1,6,10011,R5,2036,2321,362
T0,Low +,F,1,6,10011,R5,1667,1982,420
T0,Low +,F,1,6,10011,R5,2624,3342,532
T0,Low +,F,1,6,10011,R5,1769,2189,319
T0,Low +,F,1,6,10011,R5,1807,2323,264
T0,Low +,F,1,6,10011,R5,2065,2500,479
T0,Low +,F,1,6,10011,R5,1562,2355,152
T0,Low +,F,1,6,10011,R5,1538,2160,469
T0,Low +,F,1,6,10011,R5,1647,2401,497
T0,Low +,F,1,6,10011,R5,2488,3104,601
T0,Low +,F,1,6,10011,R5,1993,2720,410
T0,Low +,F,1,6,10011,R5,1682,2220,438
T0,Low +,F,1,6,10011,R5,2003,2878,264
T0,Low +,F,1,6,10011,R5,2269,2940,310
T0,Low +,F,1,6,10011,R5,2327,3008,373
T0,Low +,F,1,6,10011,R5,2137,2524,226
T0,Low +,F,1,6,10011,R5,1636,1928,318
T0,Low +,F,1,6,10011,R5,2298,2916,372
T0,Low +,F,1,6,10011,R5,2460,3294,155
T0,Low +,F,1,6,10011,R5,1960,2541,316
T0,Low +,F,1,6,10011,R5,2812,2988,261
T0,Low +,F,1,6,10011,R5,1952,2425,317
T0,Low +,F,1,6,10011,R5,2157,3213,313
T0,Low +,F,1,6,10111,R5,2708,2979,104
T0,Low +,F,1,10,10011,R5,2053,3067,461
T0,Low +,F,1,6,10011,R5,1838,1401,424
T0,Low +,F,1,6,10011,R5,2061,2986,510
T0,Low -,F,2,0,00011,R2,1623,2534,583
T0,Low -,F,2,1,00011,R2,2225,2803,674
T0,Low -,F,2,1,00011,R2,2399,2575,867
T0,Low -,F,2,1,00011,R2,1475,1702,670
T0,Low -,F,2,1,00011,R2,1895,2628,824
T0,Low -,F,2,1,00011,R2,2358,2855,742
T0,Low -,F,2,1,00011,R2,2253,2484,848
T0,Low -,F,2,1,00011,R2,1814,2594,791
T0,Low -,F,2,1,00011,R2,1254,1921,2275
T0,Low -,F,2,1,00011,R2,1922,2522,705
T0,Low -,F,2,1,00011,R2,2178,3193,636
T0,Low -,F,2,1,00011,R2,1270,1623,736
T0,Low -,F,2,1,00011,R2,2411,3416,640
T0,Low -,F,2,1,00011,R2,2393,2642,1007
T0,Low -,F,2,1,00011,R2,2103,2555,676
T0,Low -,F,2,1,00011,R2,2101,2373,759
T0,Low -,F,2,1,00011,R2,1721,2464,583
T0,Low -,F,2,1,00011,R2,2388,3537,642
T0,Low -,F,2,1,00011,R2,2313,2525,663
T0,Low -,F,2,1,00011,R2,2155,3150,739
T0,Low -,F,2,1,00011,R2,1458,1684,553
T0,Low -,F,2,1,00011,R2,2677,3459,919
T0,Low -,F,2,1,00011,R2,1807,2091,618
T0,Low -,F,2,1,00011,R2,2274,2520,905
T0,Low -,F,2,1,00011,R2,2427,2975,716
T0,Low -,F,2,1,00011,R2,2632,2953,883
T0,Low -,F,2,1,00011,R2,1636,2256,652
T0,Low -,F,2,1,00011,R2,2442,2928,679
T0,Low -,F,2,1,00011,R2,2159,2725,643
T0,Low -,F,2,1,00011,R2,1647,2596,783
T0,Low -,F,2,1,00011,R2,2093,2523,778
T0,Low -,F,2,1,00011,R2,1665,2088,547
T0,Low -,F,2,1,00011,R2,1884,2881,567
T0,Low -,F,2,1,00011,R2,2090,2066,618
T0,Low -,F,2,1,00011,R2,2198,2595,614
T0,Low -,F,2,1,00011,R2,2206,2651,619
T0,Low -,F,2,1,00011,R2,2328,3240,596
T0,Low -,F,2,1,00111,R3,1622,1197,39.2
T0,Low -,F,2,1,00111,R3,1630,1832,39.9
T0,Low -,F,2,1,01011,R4,1523,2001,993
T0,Low -,F,2,1,01011,R4,2299,2846,2455
T0,Low -,F,2,1,01011,R4,2188,2452,2200
T0,Low -,F,2,1,01011,R4,1738,2346,3002
T0,Low -,F,2,1,01011,R4,2143,2492,1382
T0,Low -,F,2,1,01011,R4,2005,2658,3528
T0,Low -,F,2,1,01011,R4,2476,3547,1090
T0,Low -,F,2,1,01011,R4,2181,2694,1112
T0,Low -,F,2,1,01011,R4,1922,2493,2493
T0,Low -,F,2,1,01011,R4,1708,2709,2288
T0,Low -,F,2,1,01011,R4,2189,2960,2556
T0,Low -,F,2,1,01011,R4,1984,2526,3121
T0,Low -,F,2,1,01011,R4,1864,3069,2122
T0,Low -,F,2,1,01011,R4,2619,3284,1072
T0,Low -,F,2,1,01011,R4,1691,2156,1208
T0,Low -,F,2,1,01011,R4,2061,2141,1619
T0,Low -,F,2,1,01011,R4,2463,2615,2354
T0,Low -,F,2,1,01011,R4,1961,3015,1115
T0,Low -,F,2,1,01011,R4,2078,2371,1585
T0,Low -,F,2,1,01011,R4,1444,2396,2280
T0,Low -,F,2,1,01011,R4,2152,2451,2909
T0,Low -,F,2,1,01011,R4,2068,2962,1619
T0,Low -,F,2,1,01011,R4,2091,2566,2202
T0,Low -,F,2,1,01011,R4,2347,3068,2152
T0,Low -,F,2,1,01011,R4,1842,2614,1811
T0,Low -,F,2,1,01011,R4,1490,1908,2941
T0,Low -,F,2,1,01011,R4,2087,2944,2663
T0,Low -,F,2,1,01011,R4,2231,2689,2411
T0,Low -,F,2,1,01011,R4,1568,1442,1662
T0,Low -,F,2,1,01011,R4,2024,2421,2772
T0,Low -,F,2,1,01011,R4,1893,2604,1205
T0,Low -,F,2,1,01011,R4,1791,2278,1076
T0,Low -,F,2,1,01011,R4,2105,2850,1248
T0,Low -,F,2,1,01011,R4,2504,3076,2083
T0,Low -,F,2,1,01011,R4,2046,3028,1864
T0,Low -,F,2,1,01011,R4,2176,2457,1296
T0,Low -,F,2,1,01011,R4,2546,3310,1945
T0,Low -,F,2,1,01011,R4,1901,2117,3167
T0,Low -,F,2,1,01011,R4,1770,2446,2247
T0,Low -,F,2,1,01011,R4,2050,3238,3064
T0,Low -,F,2,1,01011,R4,1869,2114,2833
T0,Low -,F,2,1,01011,R4,2711,2675,1434
T0,Low -,F,2,1,01011,R4,1876,2199,1394
T0,Low -,F,2,1,01011,R4,2207,2620,2199
T0,Low -,F,2,1,01011,R4,2356,1987,1350
T0,Low -,F,2,1,01011,R4,2146,2349,1886
T0,Low -,F,2,1,01011,R4,2221,2926,1314
T0,Low -,F,2,1,01011,R4,2484,3387,1693
T0,Low -,F,2,1,01011,R4,2102,2963,1060
T0,Low -,F,2,1,01011,R4,1789,1719,1451
T0,Low -,F,2,1,01011,R4,2306,2810,1466
T0,Low -,F,2,1,01011,R4,2252,2996,1817
T0,Low -,F,2,1,01011,R4,1674,2639,1915
T0,Low -,F,2,1,01011,R4,1317,2043,848
T0,Low -,F,2,1,01011,R4,2234,3410,1563
T0,Low -,F,2,1,01011,R4,1276,2081,870
T0,Low -,F,2,1,01011,R4,2160,2696,1057
T0,Low -,F,2,1,01011,R4,1610,2165,1985
T0,Low -,F,2,1,01011,R4,2426,3387,1371
T0,Low -,F,2,1,01011,R4,2083,2616,1267
T0,Low -,F,2,1,01011,R4,2203,3042,1044
T0,Low -,F,2,1,01011,R4,1705,2583,3391
T0,Low -,F,2,1,01011,R4,2125,2855,1111
T0,Low -,F,2,1,01011,R4,2505,2943,2557
T0,Low -,F,2,1,01011,R4,1929,2568,990
T0,Low -,F,2,1,01011,R4,1816,2548,2207
T0,Low -,F,2,1,01011,R4,1952,2590,2897
T0,Low -,F,2,1,01011,R4,2752,3426,2687
T0,Low -,F,2,1,01011,R4,2114,2168,1565
T0,Low -,F,2,1,01011,R4,1430,2511,1320
T0,Low -,F,2,1,01011,R4,1870,2369,1361
T0,Low -,F,2,1,01011,R4,2478,3167,1628
T0,Low -,F,2,1,01011,R4,2252,2595,1516
T0,Low -,F,2,1,01011,R4,2170,3169,1326
T0,Low -,F,2,1,01011,R4,2294,2059,3751
T0,Low -,F,2,1,01011,R4,1863,2300,1103
T0,Low -,F,2,1,01011,R4,2063,2351,3977
T0,Low -,F,2,1,01011,R4,1902,2728,3748
T0,Low -,F,2,1,01011,R4,2482,3176,1758
T0,Low -,F,2,1,01011,R4,2033,2885,1994
T0,Low -,F,2,1,01011,R4,2395,2621,1719
T0,Low -,F,2,1,01011,R4,1954,1904,1077
T0,Low -,F,2,1,01011,R4,1434,1876,2566
T0,Low -,F,2,1,01011,R4,1986,2698,1692
T0,Low -,F,2,1,01011,R4,2428,3262,2165
T0,Low -,F,2,1,01011,R4,1510,2185,1902
T0,Low -,F,2,1,01011,R4,1815,2513,2001
T0,Low -,F,2,1,01011,R4,2327,2320,1167
T0,Low -,F,2,6,10111,R5,1779,2396,60.2
T0,Low -,F,2,6,10011,R5,1506,2542,173
T0,Low -,F,2,6,10011,R5,2081,2628,428
T0,Low -,F,2,6,10111,R5,1704,1679,87.3
T0,Low -,F,2,6,10011,R5,2162,2742,540
T0,Low -,F,2,6,10111,R5,1965,2136,75.3
T0,Low -,F,2,6,10011,R5,2045,2218,375
T0,Low -,F,2,6,10011,R5,1307,1637,44.9
T0,Low -,F,2,6,10011,R5,2254,3109,360
T0,Low -,F,2,6,10011,R5,1935,2511,311
T0,Low -,F,2,6,10011,R5,2248,1952,169
T0,Low -,F,2,6,10011,R5,2344,2898,556
T0,Low -,F,2,6,10011,R5,2144,2970,516
T0,Low -,F,2,6,10011,R5,2196,2471,335
T0,Low -,F,2,6,10011,R5,2232,3226,382
T0,Low -,F,2,6,10011,R5,2129,2446,321
T0,Low -,F,2,6,10011,R5,1536,2057,459
T0,Low -,F,2,6,10011,R5,2638,3183,349
T0,Low -,F,2,6,10011,R5,1964,2098,383
T0,Low -,F,2,9,10011,R5,1922,1934,152
T0,Low -,F,2,6,10011,R5,2079,2334,275
T0,Low -,F,2,6,10011,R5,2442,3188,237
T0,Low -,F,2,6,10011,R5,2486,3338,478
T0,Low -,F,2,6,10011,R5,1984,2914,370
T0,Low -,F,2,6,10011,R5,2350,2635,527
T0,Low -,F,2,6,10011,R5,2204,2780,164
T0,Low -,F,2,10,10011,R5,1512,1637,486
T0,Low -,F,2,6,10011,R5,2635,2808,605
T0,Low -,F,2,6,10011,R5,2525,3168,266
T0,Low -,F,2,6,10011,R5,2368,2922,506
T0,Low -,F,2,6,10011,R5,1941,2514,282
T0,Low -,F,2,6,10011,R5,2237,2349,388
T0,Low -,F,2,10,10011,R5,1829,2464,499
T0,Low -,F,2,6,10011,R5,2288,2267,384
T0,Low -,F,2,6,10011,R5,2059,3149,310
T0,Low -,F,2,10,10011,R5,1859,2170,395
T0,Low -,F,2,6,10011,R5,1494,2285,187
T0,Low -,F,2,6,10011,R5,2125,2239,437
T0,Low -,F,2,6,10011,R5,1978,2615,468
T0,Low -,F,2,6,10011,R5,2482,2515,493
T0,Low -,F,2,6,10011,R5,1960,1977,179
T0,Low -,F,2,10,10111,R5,2150,2683,104
T0,Low -,F,2,6,10011,R5,2453,2673,534
T0,Low -,F,2,6,10011,R5,1675,1756,387
T0,Low -,F,2,6,10011,R5,2379,2938,526
T0,Low -,F,2,10,10111,R5,1498,1846,102
T0,Low -,F,2,6,10011,R5,1733,2651,287
T0,Low -,F,2,6,10011,R5,1779,2298,218
T0,Low -,F,2,6,10011,R5,2668,3173,300
T0,Low -,F,2,6,10011,R5,1708,2688,183
T0,Low -,F,2,6,10011,R5,1606,2010,438
T0,Low -,F,2,6,10011,R5,1833,2337,511
T0,Low -,F,2,6,10011,R5,2396,2360,393
T0,Low -,F,2,6,10011,R5,1748,2411,221
T0,Low -,F,2,6,10011,R5,1479,2140,451
T0,Low -,F,2,6,10011,R5,1476,2177,408
T0,High +,G,1,1,00011,R2,1223,1969,301
T0,High +,G,1,1,00011,R2,2473,3449,742
T0,High +,G,1,1,00011,R2,2196,2447,908
T0,High +,G,1,1,00011,R2,2163,3096,707
T0,High +,G,1,1,00011,R2,1231,2096,436
T0,High +,G,1,1,00011,R2,1963,2734,941
T0,High +,G,1,1,00011,R2,1934,2657,624
T0,High +,G,1,1,00011,R2,2215,2970,677
T0,High +,G,1,1,00011,R2,2097,2843,753
T0,High +,G,1,1,00011,R2,1879,2394,803
T0,High +,G,1,1,00011,R2,2226,2908,580
T0,High +,G,1,1,00011,R2,1740,1975,584
T0,High +,G,1,1,00011,R2,2453,2596,985
T0,High +,G,1,1,00011,R2,2018,2136,878
T0,High +,G,1,1,00011,R2,1554,2567,613
T0,High +,G,1,1,00011,R2,1935,2584,840
T0,High +,G,1,1,00011,R2,2055,2358,822
T0,High +,G,1,1,00011,R2,1766,2136,698
T0,High +,G,1,1,00011,R2,1966,2284,758
T0,High +,G,1,1,00011,R2,2118,2687,838
T0,High +,G,1,1,00011,R2,2016,2597,562
T0,High +,G,1,1,00011,R2,2491,3100,626
T0,High +,G,1,1,00011,R2,2040,2650,911
T0,High +,G,1,1,00011,R2,1785,2759,688
T0,High +,G,1,1,00011,R2,1764,2392,603
T0,High +,G,1,1,00011,R2,2238,2218,763
T0,High +,G,1,1,00011,R2,2399,3218,630
T0,High +,G,1,1,00011,R2,2437,2869,935
T0,High +,G,1,1,00011,R2,2190,2646,694
T0,High +,G,1,6,01011,R4,1930,2804,928
T0,High +,G,1,9,01011,R4,1776,2597,942
T0,High +,G,1,6,01011,R4,1980,2302,2154
T0,High +,G,1,6,01011,R4,1820,2474,1450
T0,High +,G,1,6,01011,R4,2272,2388,2623
T0,High +,G,1,9,01011,R4,2011,2613,1378
T0,High +,G,1,6,01011,R4,2561,3291,1757
T0,High +,G,1,10,01011,R4,1823,2705,1492
T0,High +,G,1,6,01011,R4,2300,3285,1613
T0,High +,G,1,6,01011,R4,1917,2419,992
T0,High +,G,1,6,01011,R4,1735,2093,1330
T0,High +,G,1,6,01011,R4,2175,2957,1268
T0,High +,G,1,6,01011,R4,1888,2860,1344
T0,High +,G,1,6,01011,R4,2543,2554,2033
T0,High +,G,1,6,01011,R4,2292,2751,1208
T0,High +,G,1,10,01011,R4,1469,2324,1128
T0,High +,G,1,10,01011,R4,2454,3380,1422
T0,High +,G,1,6,01011,R4,1869,2238,2551
T0,High +,G,1,6,01011,R4,2098,2736,2546
T0,High +,G,1,6,01011,R4,2129,2521,2747
T0,High +,G,1,6,01011,R4,1758,2565,3017
T0,High +,G,1,9,01011,R4,1959,2351,3098
T0,High +,G,1,6,01011,R4,1481,2042,911
T0,High +,G,1,6,01011,R4,2361,3042,1187
T0,High +,G,1,9,01011,R4,1606,2165,1798
T0,High +,G,1,6,01011,R4,2318,2632,1046
T0,High +,G,1,6,01011,R4,1919,2517,916
T0,High +,G,1,6,01011,R4,1298,2077,1879
T0,High +,G,1,6,01011,R4,2320,2556,2670
T0,High +,G,1,6,01011,R4,2492,3315,3614
T0,High +,G,1,6,01011,R4,1988,2565,2145
T0,High +,G,1,6,01011,R4,1584,2328,2674
T0,High +,G,1,6,01011,R4,1997,2729,1078
T0,High +,G,1,6,01011,R4,2147,2993,1820
T0,High +,G,1,6,01011,R4,1658,1098,910
T0,High +,G,1,6,01011,R4,1954,2515,1103
T0,High +,G,1,6,01011,R4,2101,2940,3765
T0,High +,G,1,6,01011,R4,1861,2715,972
T0,High +,G,1,6,01011,R4,1706,2131,2413
T0,High +,G,1,6,01011,R4,1985,2812,2022
T0,High +,G,1,6,01011,R4,2107,2404,3178
T0,High +,G,1,6,01011,R4,2087,2590,999
T0,High +,G,1,6,01011,R4,1751,2505,1378
T0,High +,G,1,9,01011,R4,1975,2570,1086
T0,High +,G,1,6,01011,R4,2208,2676,1392
T0,High +,G,1,6,01011,R4,1547,2055,1161
T0,High +,G,1,6,01011,R4,2321,3127,1580
T0,High +,G,1,10,01011,R4,2089,2191,1715
T0,High +,G,1,9,01011,R4,2800,4586,2238
T0,High +,G,1,6,01011,R4,1302,2336,1123
T0,High +,G,1,6,01011,R4,2022,2193,1547
T0,High +,G,1,10,01011,R4,2407,2313,3663
T0,High +,G,1,6,01011,R4,1791,2546,2131
T0,High +,G,1,6,01011,R4,1912,2748,1059
T0,High +,G,1,10,01011,R4,2190,3157,2200
T0,High +,G,1,6,01011,R4,1518,2319,1118
T0,High +,G,1,6,01011,R4,2170,2727,1253
T0,High +,G,1,6,01011,R4,1614,1456,2359
T0,High +,G,1,6,01011,R4,1810,2153,1392
T0,High +,G,1,6,01011,R4,2182,2765,1293
T0,High +,G,1,6,01011,R4,1543,1508,1832
T0,High +,G,1,6,01011,R4,1743,2200,930
T0,High +,G,1,1,10011,R5,2206,2735,207
T0,High +,G,1,1,10111,R5,2029,2208,51.1
T0,High +,G,1,1,10011,R5,1963,2586,193
T0,High +,G,1,1,10011,R5,1842,2714,159
T0,High +,G,1,1,10011,R5,2334,3271,451
T0,High +,G,1,1,10011,R5,2138,3037,325
