Condition,timefit,Time,Gate,TOF,Extinction,Green,logGreen
CM25,0,T0,R2,2831,4096,758,6.630683386
CM25,0,T0,R4,2496,3218,1534,7.335633982
CM25,0,T0,R2,2110,2894,769,6.64509097
CM25,0,T0,R4,2284,2458,1534,7.335633982
CM25,0,T0,R2,2399,2538,633,6.450470422
CM25,0,T0,R2,1834,2904,716,6.573680167
CM25,0,T0,R5,1895,2505,381,5.942799375
CM25,0,T0,R4,2118,3126,1426,7.262628601
CM25,0,T0,R4,2672,3420,3436,8.142063283
CM25,0,T0,R2,2099,2523,1086,6.9902565
CM25,0,T0,R5,2626,3272,571,6.34738921
CM25,0,T0,R4,2176,2891,3866,8.25997566
CM25,0,T0,R5,2248,2337,300,5.703782475
CM25,0,T0,R4,2481,2744,4502,8.412277021
CM25,0,T0,R4,2153,2664,1994,7.597897951
CM25,0,T0,R5,2329,3177,461,6.133398043
CM25,0,T0,R4,2107,2548,2576,7.853993087
CM25,0,T0,R5,2431,2490,434,6.073044534
CM25,0,T0,R5,2348,2860,162,5.087596335
CM25,0,T0,R5,1697,2357,401,5.993961427
CM25,0,T0,R2,2206,3183,634,6.452048954
CM25,0,T0,R2,2703,3325,1021,6.928537818
CM25,0,T0,R4,2018,2623,3827,8.249836485
CM25,0,T0,R2,2447,2666,1156,7.052721049
CM25,0,T0,R4,2872,3750,3926,8.275376375
CM25,0,T0,R2,2417,3268,917,6.821107472
CM25,0,T0,R2,2325,3313,735,6.599870499
CM25,0,T0,R4,2677,3281,3689,8.213110698
CM25,0,T0,R4,1914,2402,1771,7.479299638
CM25,0,T0,R2,2145,2831,505,6.224558429
CM25,0,T0,R2,2297,2663,719,6.577861358
CM25,0,T0,R5,2067,2903,321,5.771441123
CM25,0,T0,R4,2412,3120,1526,7.330405212
CM25,0,T0,R4,2084,2553,1349,7.207118856
CM25,0,T0,R4,1636,2214,1221,7.107425474
CM25,0,T0,R5,2613,3236,459,6.12905021
CM25,0,T0,R5,2712,3600,560,6.327936784
CM25,0,T0,R2,2378,3531,640,6.461468176
CM25,0,T0,R5,2813,3530,205,5.323009979
CM25,0,T0,R5,1583,2333,109,4.691347882
CM25,0,T0,R5,2564,3222,150,5.010635294
CM25,0,T0,R4,2442,3294,4028,8.301025254
CM25,0,T0,R5,1909,3043,437,6.079933195
CM25,0,T0,R4,1579,1913,2290,7.736307097
CM25,0,T0,R5,2102,2150,57.8,4.056988776
CM25,0,T0,R5,2464,3317,211,5.351858133
CM25,0,T0,R2,2806,3549,1042,6.948897222
CM25,0,T0,R4,2481,3208,1642,7.40367029
CM25,0,T0,R4,1800,2586,3240,8.083328609
CM25,0,T0,R5,2311,2873,260,5.560681631
CM25,0,T0,R5,2836,3466,486,6.186208624
CM25,0,T0,R4,2481,2999,3992,8.292047637
CM25,0,T0,R4,2345,3122,3915,8.272570608
CM25,0,T0,R5,2459,2852,495,6.204557763
CM25,0,T0,R4,1738,2516,1830,7.512071246
CM25,0,T0,R4,2249,2416,1609,7.383368147
CM25,0,T0,R2,3001,3168,689,6.535241271
CM25,0,T0,R5,2095,2751,108,4.682131227
CM25,0,T0,R4,2363,3221,3242,8.083945702
CM25,0,T0,R2,1790,2668,626,6.439350371
CM25,0,T0,R2,2521,3318,739,6.605297921
CM25,0,T0,R4,3033,3354,5102,8.537387899
CM25,0,T0,R4,2784,3503,4022,8.29953457
CM25,0,T0,R5,2626,3790,348,5.85220248
CM25,0,T0,R5,2258,2954,510,6.234410726
CM25,0,T0,R4,1813,2091,2607,7.865955414
CM25,0,T0,R5,1803,1776,341,5.831882477
CM25,0,T0,R4,1561,2022,2806,7.939515261
CM25,0,T0,R2,2638,3650,886,6.786716951
CM25,0,T0,R2,2303,2945,1175,7.069023427
CM25,0,T0,R5,2619,3116,288,5.66296048
CM25,0,T0,R4,3012,3596,4561,8.425297177
CM25,0,T0,R4,2079,2765,2562,7.848543482
CM25,0,T0,R4,2018,3078,1703,7.440146681
CM25,0,T0,R4,2057,3196,2573,7.852827812
CM25,0,T0,R4,2851,3944,2318,7.748460024
CM25,0,T0,R4,2501,3129,2464,7.809541325
CM25,0,T0,R5,2677,3250,318,5.762051383
CM25,0,T0,R2,2439,2340,726,6.587550015
CM25,0,T0,R4,1942,2689,3179,8.064321961
CM25,0,T0,R2,2780,4087,816,6.704414355
CM25,0,T0,R5,2795,3490,158,5.062595033
CM25,0,T0,R2,2254,2360,834,6.726233402
CM25,0,T0,R5,2275,2828,118,4.770684624
CM25,0,T0,R4,3066,3089,4341,8.375860015
CM25,0,T0,R2,2503,3150,606,6.406879986
CM25,0,T0,R5,2305,2683,99.6,4.601162165
CM25,0,T0,R4,2644,3360,1630,7.396335294
CM25,0,T0,R2,2658,4011,743,6.610696045
CM25,0,T0,R4,2973,3525,4268,8.358900612
CM25,0,T0,R2,2906,3190,671,6.508769137
CM25,0,T0,R5,1862,2467,185,5.220355825
CM25,0,T0,R5,2977,3619,198,5.288267031
CM25,0,T0,R4,2459,3004,3551,8.174984533
CM25,0,T0,R2,2832,3662,696,6.54534966
CM25,0,T0,R4,2435,3074,2052,7.626570206
CM25,0,T0,R5,3049,4090,478,6.169610732
CM25,0,T0,R2,2522,2769,647,6.472346295
CM25,0,T0,R2,2357,3014,623,6.434546519
CM25,0,T0,R4,2701,3147,4378,8.384347278
CM25,0,T0,R5,2248,2236,311,5.739792912
CM25,0,T0,R4,2817,3658,2281,7.732369222
CM25,0,T0,R4,2508,2477,2198,7.695303135
CM25,0,T0,R5,1705,2327,396,5.981414211
CM25,0,T0,R4,2776,3189,4023,8.299783172
CM25,0,T0,R4,2496,3177,3726,8.223090551
CM25,0,T0,R2,2214,2718,1032,6.939253946
CM25,0,T0,R4,1552,2492,1466,7.290292882
CM25,0,T0,R2,1817,2405,625,6.43775165
CM25,0,T0,R2,3020,3307,1158,7.054449658
CM25,0,T0,R2,2419,2881,887,6.787844982
CM25,0,T0,R4,2050,2918,2496,7.822444729
CM25,0,T0,R2,2184,2906,784,6.66440902
CM25,0,T0,R2,2146,3160,796,6.679599186
CM25,0,T0,R2,2356,3248,916,6.820016365
CM25,0,T0,R5,1916,1967,346,5.846438775
CM25,0,T0,R5,2419,3424,400,5.991464547
CM25,0,T0,R4,2613,3505,2116,7.657282793
CM25,0,T0,R4,3268,3252,3862,8.258940463
CM25,0,T0,R4,1697,2803,1883,7.540621529
CM25,0,T0,R4,2055,2784,2802,7.938088727
CM25,0,T0,R2,2724,3513,643,6.466144724
CM25,0,T0,R5,2193,3120,159,5.068904202
CM25,0,T0,R4,2252,3144,3203,8.07184315
CM25,0,T0,R2,1844,1947,796,6.679599186
CM25,0,T0,R4,2700,2279,1751,7.467942332
CM25,0,T0,R4,2274,3089,1378,7.228388452
CM25,0,T0,R5,2806,3700,328,5.793013608
CM25,0,T0,R5,2279,2696,402,5.996452089
CM25,0,T0,R5,1953,2486,405,6.003887067
CM25,0,T0,R2,1842,2848,576,6.356107661
CM25,0,T0,R4,2423,2648,4156,8.332308352
CM25,0,T0,R4,2766,3854,1560,7.3524411
CM25,0,T0,R2,2055,2166,610,6.413458957
CM25,0,T0,R5,2176,2529,195,5.272999559
CM25,0,T0,R4,1750,1944,1313,7.180069874
CM25,0,T0,R5,1737,2233,61.6,4.120661871
CM25,0,T0,R4,2843,3531,3265,8.091015042
CM25,0,T0,R2,2232,3069,631,6.447305863
CM25,0,T0,R5,2081,2500,200,5.298317367
CM25,0,T0,R4,2655,3159,3092,8.03657341
CM25,0,T0,R4,2404,3278,3047,8.021912779
CM25,0,T0,R4,2383,3007,1434,7.268223021
CM25,0,T0,R2,2096,3145,731,6.59441346
CM25,0,T0,R4,1922,2031,3173,8.062432792
CM25,0,T0,R4,1919,2840,2349,7.761744985
CM25,0,T0,R2,3469,4561,1210,7.098375639
CM25,0,T0,R5,2593,3793,237,5.468060141
CM25,0,T0,R2,2432,3434,891,6.792344427
CM25,0,T0,R4,1754,2405,2656,7.884576511
CM25,0,T0,R4,2010,2391,3251,8.08671792
CM25,0,T0,R5,2296,3315,498,6.210600077
CM25,0,T0,R2,2173,2948,745,6.613384218
CM25,0,T0,R2,2119,2973,503,6.22059017
CM25,0,T0,R5,1844,2380,122,4.804021045
CM25,0,T0,R2,1705,2469,848,6.742880636
CM25,0,T0,R2,2829,3603,1219,7.105786129
CM25,0,T0,R5,2687,3471,387,5.958424693
CM25,0,T0,R5,2539,3274,237,5.468060141
CM25,0,T0,R4,2551,3049,3055,8.024534872
CM25,0,T0,R4,2182,2514,3402,8.132118773
CM25,0,T0,R5,2506,2981,422,6.045005314
CM25,0,T0,R4,2780,3609,1760,7.473069088
CM25,0,T0,R2,2500,3655,744,6.612041035
CM25,0,T0,R5,2105,2623,439,6.084499413
CM25,0,T0,R2,1801,2679,594,6.386879319
CM25,0,T0,R5,1777,2672,322,5.774551546
CM25,0,T0,R4,2994,3340,1790,7.489970899
CM25,0,T0,R5,2389,2933,503,6.22059017
CM25,0,T0,R2,2235,2761,629,6.444131257
CM25,0,T0,R5,2468,3034,118,4.770684624
CM25,0,T0,R2,3146,3841,779,6.658011046
CM25,0,T0,R5,3021,4388,225,5.416100402
CM25,0,T0,R4,2688,2955,3298,8.101071503
CM25,0,T0,R5,2333,3080,273,5.609471795
CM25,0,T0,R5,2563,3055,100,4.605170186
CM25,0,T0,R4,2544,3585,4366,8.381602537
CM25,0,T0,R2,1963,2442,1040,6.946975992
CM25,0,T0,R4,2933,2816,4705,8.456381052
CM25,0,T0,R2,2679,3425,675,6.514712691
CM25,0,T0,R5,2003,2946,438,6.08221891
CM25,0,T0,R4,2095,3027,2197,7.694848072
CM25,0,T0,R4,2320,3015,1810,7.501082124
CM25,0,T0,R2,2341,3377,566,6.338594078
CM25,0,T0,R5,2230,2899,257,5.549076085
CM25,0,T0,R5,2643,3251,471,6.154858094
CM25,0,T0,R2,2396,3294,750,6.620073207
CM25,0,T0,R4,2361,3536,1597,7.375882148
CM25,0,T0,R5,2481,3326,271,5.602118821
CM25,0,T0,R2,2405,3161,579,6.361302478
CM25,0,T0,R4,2224,2764,2688,7.896552702
CM25,0,T0,R4,1631,2647,1694,7.434847875
CM25,0,T0,R4,1868,2606,2654,7.883823215
CM25,0,T0,R2,2438,3454,808,6.694562059
CM25,0,T0,R5,1596,2095,292,5.676753802
CM25,0,T0,R4,2477,4155,1837,7.515889085
CM25,0,T0,R5,2377,3282,517,6.248042875
CM25,0,T0,R2,2136,3266,699,6.549650742
CM25,0,T0,R4,1972,2739,2688,7.896552702
CM25,0,T0,R4,2741,3607,1364,7.218176838
CM25,0,T0,R4,2224,2650,3577,8.182279739
CM25,0,T0,R4,1814,2355,2886,7.967626739
CM25,0,T0,R4,2998,3953,3552,8.175266104
CM25,0,T0,R4,2523,3192,3772,8.235360644
CM25,0,T0,R5,1882,2370,194,5.267858159
CM25,0,T0,R5,2700,3378,374,5.924255797
CM25,0,T0,R4,2475,2784,1878,7.53796266
CM25,0,T0,R4,2440,3286,3413,8.135346949
CM25,0,T0,R2,2174,3039,551,6.311734809
CM25,0,T0,R4,1890,2943,1158,7.054449658
CM25,0,T0,R4,2172,2759,2610,7.8671055
CM25,0,T0,R2,2366,3469,698,6.548219103
CM25,0,T0,R5,2210,2904,260,5.560681631
CM25,0,T0,R2,2223,3398,579,6.361302478
CM25,0,T0,R5,1858,2585,410,6.01615716
CM25,0,T0,R4,2456,2896,1244,7.126087273
CM25,0,T0,R4,2151,2428,3742,8.227375507
CM25,0,T0,R4,2448,3114,1420,7.258412151
CM25,0,T0,R5,2238,2551,382,5.945420609
CM25,0,T0,R4,2307,2594,2852,7.955775782
CM25,0,T0,R2,1806,2745,511,6.23636959
CM25,0,T0,R5,2406,2339,91.9,4.520701029
CM25,0,T0,R5,2812,3502,146,4.983606622
CM25,0,T0,R5,2083,2988,419,6.03787092
CM25,0,T0,R5,2281,2797,266,5.583496309
CM25,0,T0,R2,2645,3807,671,6.508769137
CM25,0,T0,R2,2227,3509,863,6.760414691
CM25,0,T0,R2,2091,2257,619,6.428105273
CM25,0,T0,R5,2251,3194,315,5.752572639
CM25,0,T0,R5,2609,3260,337,5.82008293
CM25,0,T0,R4,2909,4066,3720,8.221478947
CM25,0,T0,R5,1799,2770,103,4.634728988
CM25,0,T0,R5,2411,3276,109,4.691347882
CM25,0,T0,R2,2596,4085,602,6.400257445
CM25,0,T0,R4,2534,3161,2103,7.651120176
CM25,0,T0,R4,1830,2822,1635,7.399398083
CM25,0,T0,R5,2309,2900,418,6.035481433
CM25,0,T0,R5,2494,3372,289,5.666426688
CM25,0,T0,R4,2522,3221,1252,7.132497552
CM25,0,T0,R4,2173,3092,2031,7.616283562
CM25,0,T0,R2,2575,2447,637,6.456769656
CM25,0,T0,R4,2061,2924,3022,8.013674143
CM25,0,T0,R5,2613,3351,291,5.673323267
CM25,0,T0,R4,2944,3924,2454,7.805474625
CM25,0,T0,R2,2416,3174,840,6.733401892
CM25,0,T0,R2,2085,3023,1026,6.933423026
CM25,0,T0,R5,2495,2080,254,5.537334267
CM25,0,T0,R2,2477,3430,865,6.762729507
CM25,0,T0,R4,2713,3788,3197,8.069968149
CM25,0,T0,R2,1649,2137,747,6.616065185
CM25,0,T0,R4,2006,2669,2602,7.864035659
CM25,0,T0,R2,2518,2937,867,6.765038977
CM25,0,T0,R4,1738,2481,1860,7.528331767
CM25,0,T0,R2,2643,3445,627,6.440946541
CM25,0,T0,R4,2603,3519,4198,8.3423635
CM25,0,T0,R4,2616,3457,1950,7.575584652
CM25,0,T0,R2,2158,3090,721,6.580639137
CM25,0,T0,R5,2779,2621,142,4.955827058
CM25,0,T0,R2,2248,2787,999,6.906754779
CM25,0,T0,R5,2286,3108,246,5.505331536
CM25,0,T0,R2,2203,2679,671,6.508769137
CM25,0,T0,R4,2468,2841,1733,7.45760929
CM25,0,T0,R4,2556,3103,2892,7.969703583
CM25,0,T0,R2,2281,3505,1166,7.061334367
CM25,0,T0,R4,2314,2869,1810,7.501082124
CM25,0,T0,R2,2841,2848,1039,6.946013991
CM25,0,T0,R5,2384,2839,299,5.700443573
CM25,0,T0,R4,1575,1779,2291,7.736743682
CM25,0,T0,R5,1593,2406,391,5.96870756
CM25,0,T0,R5,2571,3280,130,4.86753445
CM25,0,T0,R5,2385,2586,90,4.49980967
CM25,0,T0,R4,2204,2843,1805,7.498315871
CM25,0,T0,R4,2472,3348,1541,7.340186835
CM25,0,T0,R5,2124,3181,309,5.733341277
CM25,0,T0,R4,1542,2153,1067,6.972606251
CM25,0,T0,R2,2568,3352,835,6.727431725
CM25,0,T0,R4,3007,3408,1816,7.504391559
CM25,0,T0,R4,2377,2939,3178,8.064007347
CM25,0,T0,R4,3054,4369,1768,7.477604243
CM25,0,T0,R4,2630,3170,3171,8.061802275
CM25,0,T0,R2,2053,2996,816,6.704414355
CM25,0,T0,R5,2387,3330,213,5.361292166
CM25,0,T0,R5,2213,3104,447,6.102558595
CM25,0,T0,R4,2702,3870,4603,8.434463544
CM25,0,T0,R5,1582,2446,259,5.556828062
CM25,0,T0,R5,2298,2773,134,4.8978398
CM25,0,T0,R5,2540,3201,76,4.33073334
CM25,0,T0,R2,2259,3339,1072,6.977281342
CM25,0,T0,R2,1899,2452,584,6.369900983
CM25,0,T0,R5,1867,2365,117,4.762173935
CM25,0,T0,R4,2019,2718,2825,7.946263644
CM25,0,T0,R2,2376,3283,552,6.313548046
CM25,0,T0,R4,2197,3073,2518,7.831220215
CM25,0,T0,R4,2586,2967,2532,7.836764783
CM25,0,T0,R2,2397,2981,805,6.690842277
CM25,0,T0,R5,1872,2713,282,5.641907071
CM25,0,T0,R4,2897,3392,1949,7.5750717
CM25,0,T0,R5,2525,2756,164,5.099866428
CM25,0,T0,R4,2537,2965,3319,8.107418812
CM25,0,T0,R4,2186,3062,2651,7.882692206
CM25,0,T0,R2,2369,3016,884,6.784457063
CM25,0,T0,R2,2229,3041,1070,6.975413927
CM25,0,T0,R2,2744,3477,853,6.748759547
CM25,0,T0,R5,2360,2736,87.1,4.467056884
CM25,0,T0,R5,2092,2464,92.5,4.527208645
CM25,0,T0,R2,2045,3093,763,6.637258031
CM25,0,T0,R4,1974,2297,1306,7.17472431
CM25,0,T0,R2,1763,2582,1064,6.96979067
CM25,0,T0,R2,2530,3051,798,6.682108597
CM25,0,T0,R4,2559,3450,3271,8.092851028
CM25,0,T0,R2,2893,3297,1234,7.118016204
CM25,0,T0,R5,2537,3503,537,6.285998095
CM25,0,T0,R5,2671,3357,65.2,4.177459469
CM25,0,T0,R2,2182,2470,914,6.817830571
CM25,0,T0,R2,2508,3253,1206,7.095064377
CM25,0,T0,R4,1941,2643,1603,7.379632153
CM25,0,T0,R4,2469,2745,3621,8.19450551
CM25,0,T0,R2,2611,3287,597,6.391917113
CM25,0,T0,R2,2306,3088,627,6.440946541
CM25,0,T0,R5,2668,3618,371,5.916202063
CM25,0,T0,R2,2199,2734,707,6.561030666
CM25,0,T0,R2,1708,1951,617,6.424869024
CM25,0,T0,R2,2567,3297,1039,6.946013991
CM25,0,T0,R4,2308,2385,1838,7.516433303
CM25,0,T0,R5,2196,3212,400,5.991464547
CM25,0,T0,R5,1666,2764,120,4.787491743
CM25,0,T0,R5,2027,3110,261,5.564520407
CM25,0,T0,R5,2623,3730,442,6.091309882
CM25,0,T0,R4,1890,2380,2460,7.807916629
CM25,0,T0,R4,2331,3055,3089,8.035602693
CM25,0,T0,R4,2289,3292,4064,8.309922989
CM25,0,T0,R5,2050,2666,250,5.521460918
CM25,0,T0,R4,2603,2915,1503,7.31521839
CM25,0,T0,R4,2374,3502,1712,7.445417557
CM25,0,T0,R4,2405,3668,3947,8.280711076
CM25,0,T0,R4,2224,2996,2468,7.811163385
CM25,0,T0,R5,2222,2879,134,4.8978398
CM25,0,T0,R5,2695,3118,121,4.795790546
CM25,0,T0,R2,2200,2911,1069,6.974478911
CM25,0,T0,R2,2624,3282,1196,7.086737935
CM25,0,T0,R4,2061,2503,1589,7.370860167
CM25,0,T0,R2,2291,2982,798,6.682108597
CM25,0,T0,R4,2104,2893,1562,7.35372233
CM25,0,T0,R5,2945,3475,159,5.068904202
CM25,0,T0,R5,1879,2409,133,4.890349128
CM25,0,T0,R2,2238,2940,669,6.50578406
CM25,0,T0,R2,1679,2553,902,6.80461452
CM25,0,T0,R4,2481,3158,3954,8.282483004
CM25,0,T0,R4,2140,2513,3570,8.180320875
CM25,0,T0,R2,3117,4388,1003,6.910750788
CM25,0,T0,R4,2315,2863,3120,8.045588281
CM25,0,T0,R2,1632,2179,551,6.311734809
CM25,0,T0,R4,2213,2794,2236,7.712443834
CM25,0,T0,R4,2279,2725,1644,7.404887576
CM25,0,T0,R5,1571,2335,360,5.886104031
CM25,0,T0,R5,2142,2858,112,4.718498871
CM25,0,T0,R5,2221,2665,347,5.84932478
CM25,0,T0,R4,2522,3247,3533,8.169902647
CM25,0,T0,R5,2493,2722,313,5.746203191
CM25,0,T0,R4,2225,2746,2933,7.983781069
CM25,0,T0,R4,2106,2578,1741,7.46221494
CM25,0,T0,R4,2260,2522,3765,8.23350314
CM25,0,T0,R4,2807,3393,4799,8.476162842
CM25,0,T0,R2,2433,3651,727,6.588926478
CM25,0,T0,R4,1699,2482,3441,8.143517406
CM25,0,T0,R4,1588,2289,2526,7.834392303
CM25,0,T0,R2,2322,3050,569,6.343880434
CM25,0,T0,R4,2280,2811,3378,8.125039097
CM25,0,T0,R4,2358,3283,3272,8.093156698
CM25,0,T0,R5,2752,3053,492,6.198478716
CM25,0,T0,R2,2008,3078,775,6.652863029
CM25,0,T0,R5,2600,3519,232,5.446737372
CM25,0,T0,R5,2316,2962,282,5.641907071
CM25,0,T0,R5,2584,3683,228,5.429345629
CM25,0,T0,R2,2204,2236,637,6.456769656
CM25,0,T0,R5,3025,3954,398,5.986452005
CM25,0,T0,R2,2767,2670,1246,7.127693699
CM25,0,T0,R2,2669,3269,601,6.398594935
CM25,0,T0,R2,1797,2771,592,6.383506635
CM25,0,T0,R5,2013,3056,283,5.645446898
CM25,0,T0,R4,2551,3455,1626,7.39387829
CM25,0,T0,R4,1580,1943,2462,7.808729307
CM25,0,T0,R5,2096,3280,225,5.416100402
CM25,0,T0,R4,2313,2967,2317,7.748028524
CM25,0,T0,R5,1927,2296,231,5.442417711
CM25,0,T0,R4,2051,2886,3488,8.157083785
CM25,0,T0,R4,2652,3469,2417,7.790282381
CM25,0,T0,R5,2135,2332,145,4.976733742
CM25,0,T0,R4,2719,3861,1568,7.357556201
CM25,0,T0,R5,2060,2536,308,5.730099783
CM25,0,T0,R2,2327,3266,1002,6.909753282
CM25,0,T0,R5,2316,2478,72.9,4.289088639
CM25,0,T0,R5,2610,3643,457,6.124683391
CM25,0,T0,R4,2888,3880,4177,8.337348564
CM25,0,T0,R2,2209,3278,576,6.356107661
CM25,0,T0,R5,2319,3113,258,5.552959585
CM25,0,T0,R5,2262,2790,439,6.084499413
CM25,0,T0,R5,3166,3838,645,6.469250317
CM25,0,T0,R5,2960,3824,133,4.890349128
CM25,0,T0,R5,2264,2471,127,4.844187086
CM25,0,T0,R5,2831,2807,508,6.230481448
CM25,0,T0,R4,2131,2650,1260,7.138867
CM25,0,T0,R4,1764,1573,3326,8.10952566
CM25,0,T0,R4,2151,3144,2201,7.696667082
CM25,0,T0,R4,2115,2639,1137,7.036148494
CM25,0,T0,R2,2488,3668,1136,7.035268599
CM25,0,T0,R4,1623,2572,2576,7.853993087
CM25,0,T0,R2,2218,2785,644,6.467698726
CM25,0,T0,R5,2049,2492,156,5.049856007
CM25,0,T0,R4,2397,3195,2217,7.70391021
CM25,0,T0,R2,2587,3581,931,6.836259277
CM25,0,T0,R4,2535,3738,2685,7.895436007
CM25,0,T0,R5,2530,2705,403,5.998936562
CM25,0,T0,R4,2288,3052,1223,7.109062136
CM25,0,T0,R5,2323,2814,140,4.941642423
CM25,0,T0,R4,2407,3624,2185,7.689371108
CM25,0,T0,R4,3188,2998,3898,8.26821888
CM25,0,T0,R2,2245,2834,562,6.33150185
CM25,0,T0,R4,2578,3222,2051,7.626082758
CM25,0,T0,R4,1970,2539,1682,7.427738841
CM25,0,T0,R5,2812,3359,337,5.82008293
CM25,0,T0,R2,2747,3794,934,6.839476438
CM25,0,T0,R4,2659,3659,2070,7.635303886
CM25,0,T0,R5,2221,3068,244,5.497168225
CM25,0,T0,R4,1754,2133,1643,7.404279118
CM25,0,T0,R5,2675,3481,525,6.263398263
CM25,0,T0,R2,2388,3492,564,6.335054251
CM25,0,T0,R2,2193,3064,514,6.242223265
CM25,0,T0,R5,1673,2643,151,5.017279837
CM25,0,T0,R2,2234,2470,800,6.684611728
CM25,0,T0,R4,2631,3627,1567,7.356918242
CM25,0,T0,R2,2434,2452,1089,6.993015123
CM25,0,T0,R4,1590,2351,2619,7.870547845
CM25,0,T0,R5,1659,2333,286,5.655991811
CM25,0,T0,R5,2451,3146,161,5.081404365
CM25,0,T0,R5,2646,3262,495,6.204557763
CM25,0,T0,R4,2094,2283,2607,7.865955414
CM25,0,T0,R4,1839,2613,2971,7.996653875
CM25,0,T0,R5,1977,2642,159,5.068904202
CM25,0,T0,R5,2564,3095,166,5.111987788
CM25,0,T0,R5,3238,3784,608,6.410174882
CM25,0,T0,R5,2041,2582,193,5.262690189
CM25,0,T0,R2,2462,3146,635,6.453624999
CM25,0,T0,R5,1873,2552,255,5.541263545
CM25,0,T0,R4,1777,2161,2098,7.648739789
CM25,0,T0,R2,1923,2632,640,6.461468176
CM25,0,T0,R2,2495,2888,563,6.333279628
CM25,0,T0,R2,1773,2735,1087,6.991176887
CM25,0,T0,R4,2154,2705,2280,7.731930722
CM25,0,T0,R3,2062,2604,44.6,3.797733859
CM25,0,T0,R5,2050,2271,361,5.888877958
CM25,0,T0,R5,2426,3032,395,5.978885765
CM25,0,T0,R5,2202,2678,457,6.124683391
CM25,0,T0,R4,2347,2654,2868,7.961370202
CM25,0,T0,R5,2835,3805,385,5.953243334
CM25,0,T0,R4,2256,2553,1220,7.106606138
CM25,0,T0,R2,1588,2314,886,6.786716951
CM25,0,T0,R2,2276,3070,556,6.320768294
CM25,0,T0,R2,1595,2099,682,6.525029658
CM25,0,T0,R5,2501,2621,536,6.284134161
CM25,0,T0,R4,2593,2908,3015,8.011355109
CM25,0,T0,R2,1724,2597,703,6.555356892
CM25,0,T0,R2,2539,3332,802,6.687108608
CM25,0,T0,R5,2530,3022,257,5.549076085
CM25,0,T0,R4,2711,3513,3928,8.275885669
CM25,0,T0,R5,2712,3205,532,6.276643489
CM25,0,T0,R2,2473,3315,641,6.463029457
CM25,0,T0,R4,3099,3951,2482,7.816819966
CM25,0,T0,R4,2456,3072,3452,8.146709052
CM25,0,T0,R5,1733,2244,145,4.976733742
CM25,0,T0,R2,1552,2230,126,4.836281907
CM25,0,T0,R4,2061,2693,1772,7.479864131
CM25,0,T0,R5,1672,2703,419,6.03787092
CM25,0,T0,R4,2486,3141,2132,7.664815785
CM25,0,T0,R4,1671,2189,2810,7.940939762
CM25,0,T0,R4,2714,3775,2738,7.914983006
CM25,0,T0,R5,2533,3154,259,5.556828062
CM25,0,T0,R2,2642,3194,1229,7.11395611
CM25,0,T0,R2,2440,3273,1070,6.975413927
CM25,0,T0,R4,2513,3480,4215,8.34640487
CM25,0,T0,R4,2374,2964,1289,7.161622003
CM25,0,T0,R5,1969,2463,445,6.098074282
CM25,0,T0,R5,2001,2242,288,5.66296048
CM25,0,T0,R5,2481,2573,223,5.407171771
CM25,0,T0,R4,1594,2202,1360,7.215239979
CM25,0,T0,R4,2928,3807,2543,7.841099765
CM25,0,T0,R4,2292,3296,3309,8.104401308
CM25,0,T0,R2,2301,2917,1027,6.93439721
CM25,0,T0,R2,2177,3113,528,6.269096284
CM25,0,T0,R4,2315,3320,2846,7.953669779
CM25,0,T0,R5,2411,2897,146,4.983606622
CM25,0,T0,R4,2832,3448,2567,7.850493181
CM25,0,T0,R2,1783,2537,519,6.251903883
CM25,0,T0,R4,2731,3473,2323,7.750614733
CM25,0,T0,R2,2206,2842,897,6.799055862
CM25,0,T0,R4,2638,2989,1335,7.196686571
CM25,0,T0,R4,1899,2676,1152,7.049254841
CM25,0,T0,R4,1933,2723,2750,7.919356191
CM25,0,T0,R4,2755,3559,4126,8.325063694
CM25,0,T0,R4,2400,3433,2331,7.754052639
CM25,0,T0,R2,2457,3039,562,6.33150185
CM25,0,T0,R4,1801,2594,1186,7.07834158
CM25,0,T0,R4,2481,3337,4088,8.315811132
CM25,0,T0,R4,2070,3313,1244,7.126087273
CM25,0,T0,R2,2252,3225,536,6.284134161
CM25,0,T0,R5,2162,3063,254,5.537334267
CM25,0,T0,R4,3000,4031,2030,7.615791072
CM25,0,T0,R5,2096,3001,302,5.710427017
CM25,0,T0,R5,2046,2966,199,5.293304825
CM25,0,T0,R4,2793,2538,3903,8.269500767
CM25,0,T0,R4,2925,3469,4277,8.361007108
CM25,0,T0,R5,2851,3753,468,6.148468296
CM25,0,T0,R4,2798,3562,3943,8.279697134
CM25,0,T0,R4,2733,3235,1597,7.375882148
CM25,0,T0,R4,1883,1983,2317,7.748028524
CM25,0,T0,R2,2176,2742,611,6.415096959
CM25,0,T0,R5,2464,3389,264,5.575949103
CM25,0,T0,R5,2723,3715,263,5.572154032
CM25,0,T0,R5,2358,3319,443,6.09356977
CM25,0,T0,R5,2632,2984,179,5.187385806
CM25,0,T0,R4,2414,2911,2952,7.990238186
CM25,0,T0,R2,2280,3091,640,6.461468176
CM25,0,T0,R4,1676,2109,2581,7.8559322
CM25,0,T0,R4,2584,3445,4183,8.338783971
CM25,0,T0,R4,2809,3674,1285,7.158513997
CM25,0,T0,R5,2128,2594,287,5.659482216
CM25,0,T0,R5,2284,2970,268,5.590986981
